"Person","time","MeanSC","IBI","empathy","conflict"
23,16,5.826659,838.9091,2.666667,1.4
23,17,5.376231,750.1667,2.666667,1.4
23,18,6.06366,754.6667,2.666667,1.4
23,19,5.349142,742.3333,2.666667,1.4
23,20,4.473663,781.3333,2.666667,1.4
23,21,5.483184,801,2.666667,1.4
23,22,5.468015,822.9091,2.666667,1.4
23,23,4.644335,NA,2.666667,1.4
23,24,4.256316,963,2.666667,1.4
23,25,4.203379,839.6364,2.666667,1.4
24,1,7.770443,965.6,-1,4.4
24,2,10.93144,876.8,-1,4.4
24,3,10.42505,907,-1,4.4
24,4,9.637682,NA,-1,4.4
24,5,7.853021,882.6,-1,4.4
24,6,8.593787,908,-1,4.4
24,7,8.781381,910.4,-1,4.4
24,8,7.987776,929.6,-1,4.4
24,9,6.20458,912.6,-1,4.4
24,10,4.72471,916.2,-1,4.4
24,11,5.061987,874.4,-1,4.4
24,12,5.863474,888.7273,-1,4.4
24,13,5.102352,891.8,-1,4.4
24,14,4.088256,892,-1,4.4
24,15,2.428655,885.8182,-1,4.4
24,16,2.072096,861,-1,4.4
24,17,1.876444,880.7273,-1,4.4
24,18,1.895381,883.4,-1,4.4
24,19,1.841328,892.2,-1,4.4
24,20,1.895593,908.8,-1,4.4
24,21,2.592321,849.2,-1,4.4
24,22,3.240519,860.9091,-1,4.4
24,23,3.737162,871.4545,-1,4.4
24,24,4.742525,892,-1,4.4
24,25,5.869473,887.4,-1,4.4
24,26,4.997333,882.4,-1,4.4
24,27,4.70036,864.9091,-1,4.4
24,28,4.532124,875.8,-1,4.4
24,29,4.056851,878.3636,-1,4.4
24,30,3.815063,897.4,-1,4.4
24,31,3.181326,898.4,-1,4.4
24,32,3.108291,887.4,-1,4.4
24,33,5.44185,857.2727,-1,4.4
24,34,5.422307,863.4545,-1,4.4
24,35,4.64381,872.6,-1,4.4
24,36,4.249326,878.2,-1,4.4
24,37,3.11283,908.2,-1,4.4
24,38,3.014928,859,-1,4.4
24,39,3.495554,877.4545,-1,4.4
24,40,3.189648,884,-1,4.4
24,41,2.759278,883.4,-1,4.4
24,42,2.38676,908.2,-1,4.4
24,43,2.452377,897.6,-1,4.4
27,1,9.856466,812.2,1.333333,1.4
27,2,9.748465,812.7273,1.333333,1.4
27,3,9.884185,793.8333,1.333333,1.4
27,4,8.335181,819.0909,1.333333,1.4
27,5,10.99334,935.4,1.333333,1.4
27,6,10.80243,877.8,1.333333,1.4
27,7,11.42878,930.2,1.333333,1.4
27,8,13.6562,808.7273,1.333333,1.4
27,9,11.58819,844.3636,1.333333,1.4
27,10,11.97712,877,1.333333,1.4
27,11,15.38117,759.8333,1.333333,1.4
27,12,14.04111,682.4286,1.333333,1.4
27,13,10.83433,826,1.333333,1.4
27,14,9.9851,851.6364,1.333333,1.4
27,15,10.21062,772.3333,1.333333,1.4
27,16,9.592663,772.8333,1.333333,1.4
27,17,10.85415,823.4545,1.333333,1.4
27,18,10.74404,845.0909,1.333333,1.4
27,19,10.1725,878.4,1.333333,1.4
27,20,9.517171,877.0909,1.333333,1.4
27,21,9.208741,846.6,1.333333,1.4
27,22,9.445422,858.9091,1.333333,1.4
27,23,10.61215,713.2308,1.333333,1.4
27,24,11.55304,742.5,1.333333,1.4
27,25,12.18574,866.5455,1.333333,1.4
27,26,11.7481,687.5714,1.333333,1.4
27,27,12.75763,764.5,1.333333,1.4
27,28,11.1947,818.3636,1.333333,1.4
27,29,10.10675,854,1.333333,1.4
27,30,11.79403,886.2,1.333333,1.4
27,31,12.25871,913.6,1.333333,1.4
27,32,11.52389,761.1667,1.333333,1.4
27,33,11.72632,724,1.333333,1.4
27,34,11.26293,814.7273,1.333333,1.4
27,35,12.64067,882.7273,1.333333,1.4
27,36,13.10906,788.7273,1.333333,1.4
27,37,12.5095,911,1.333333,1.4
27,38,11.49756,878,1.333333,1.4
27,39,10.75335,784.9091,1.333333,1.4
27,40,10.10897,755.8462,1.333333,1.4
27,41,10.57998,750.1667,1.333333,1.4
27,42,11.69338,775.5,1.333333,1.4
27,43,15.97063,838.5455,1.333333,1.4
27,44,19.06161,722.9231,1.333333,1.4
27,45,18.19852,734.5,1.333333,1.4
27,46,14.28155,778.8333,1.333333,1.4
27,47,13.27487,802,1.333333,1.4
27,48,14.90738,870.6,1.333333,1.4
27,49,13.15822,917.6,1.333333,1.4
27,50,11.97244,813,1.333333,1.4
27,51,10.52764,759,1.333333,1.4
27,52,10.86864,802,1.333333,1.4
27,53,12.56473,790.3333,1.333333,1.4
27,54,12.99053,834,1.333333,1.4
27,55,12.12352,892.8,1.333333,1.4
27,56,12.9224,769.8333,1.333333,1.4
27,57,11.5486,805.0909,1.333333,1.4
27,58,11.91529,837.8182,1.333333,1.4
27,59,11.97834,854.3636,1.333333,1.4
27,60,11.5618,841.8182,1.333333,1.4
27,61,11.2685,872.9091,1.333333,1.4
27,62,11.04546,892.6,1.333333,1.4
27,63,11.07836,811.8182,1.333333,1.4
27,64,12.46225,781.3333,1.333333,1.4
28,1,19.27394,684.6154,2.333333,2.6
28,2,16.73713,622.9333,2.333333,2.6
28,3,15.83936,631.0667,2.333333,2.6
28,4,16.17017,668.8571,2.333333,2.6
28,5,16.07672,651.4286,2.333333,2.6
28,6,14.95299,654.8,2.333333,2.6
28,7,16.35631,623.3333,2.333333,2.6
28,8,17.73369,627.2,2.333333,2.6
28,9,16.74958,697.2857,2.333333,2.6
28,10,14.83883,680.7692,2.333333,2.6
28,11,13.06307,745.6923,2.333333,2.6
28,12,12.86559,671,2.333333,2.6
28,13,16.66364,631.4286,2.333333,2.6
28,14,15.56712,702.1538,2.333333,2.6
28,15,15.27481,697.2857,2.333333,2.6
28,16,14.45917,711.8462,2.333333,2.6
28,17,15.3706,698.6154,2.333333,2.6
28,18,14.47096,684,2.333333,2.6
28,19,14.27627,640.1333,2.333333,2.6
28,20,13.35216,665.3333,2.333333,2.6
28,21,12.29796,662.4286,2.333333,2.6
28,22,11.61759,740,2.333333,2.6
28,23,11.076,723.3846,2.333333,2.6
28,24,12.17382,642.5333,2.333333,2.6
28,25,13.50053,640.1429,2.333333,2.6
28,26,13.5794,696.8571,2.333333,2.6
28,27,18.73483,576.625,2.333333,2.6
28,28,18.55341,647.2,2.333333,2.6
28,29,17.7752,672.5714,2.333333,2.6
28,30,17.04435,708,2.333333,2.6
28,31,15.49886,688.4615,2.333333,2.6
28,32,18.36068,629.7333,2.333333,2.6
28,33,20.17335,621.4667,2.333333,2.6
28,34,18.39545,639.0667,2.333333,2.6
28,35,17.3058,653.1429,2.333333,2.6
28,36,15.88487,635.4667,2.333333,2.6
28,37,14.57454,621.4667,2.333333,2.6
28,38,13.78339,670.4286,2.333333,2.6
28,39,13.69072,623.4667,2.333333,2.6
28,40,17.25962,700.9231,2.333333,2.6
28,41,15.06953,734.1538,2.333333,2.6
28,42,13.95265,682.3077,2.333333,2.6
28,43,13.39017,665.7143,2.333333,2.6
28,44,16.87389,652.4286,2.333333,2.6
28,45,17.28825,627.8667,2.333333,2.6
28,46,15.47861,631.8667,2.333333,2.6
28,47,14.60501,617.2,2.333333,2.6
28,48,14.68081,628,2.333333,2.6
28,49,14.78996,683.7143,2.333333,2.6
28,50,14.81624,720.4615,2.333333,2.6
28,51,14.78294,781.3333,2.333333,2.6
28,52,13.53384,767.6667,2.333333,2.6
28,53,14.71796,672.8571,2.333333,2.6
28,54,16.60651,691.6923,2.333333,2.6
28,55,14.82872,720.7692,2.333333,2.6
28,56,13.18419,749.5,2.333333,2.6
28,57,12.35186,724.4615,2.333333,2.6
28,58,13.02011,686.8571,2.333333,2.6
29,1,11.99581,NA,2,0.8
29,2,11.65305,NA,2,0.8
29,3,12.61626,NA,2,0.8
29,4,16.08529,NA,2,0.8
29,5,16.69199,NA,2,0.8
29,6,15.46719,NA,2,0.8
29,7,14.42689,NA,2,0.8
29,8,13.54979,NA,2,0.8
29,9,13.30952,NA,2,0.8
29,10,13.31885,NA,2,0.8
29,11,12.96737,NA,2,0.8
29,12,12.40196,NA,2,0.8
29,13,12.1433,NA,2,0.8
29,14,12.05304,NA,2,0.8
29,15,11.57941,NA,2,0.8
29,16,11.61534,NA,2,0.8
29,17,11.68196,NA,2,0.8
29,18,11.43868,NA,2,0.8
29,19,11.68233,NA,2,0.8
29,20,11.39392,NA,2,0.8
29,21,12.10701,NA,2,0.8
29,22,12.37462,NA,2,0.8
29,23,12.59448,NA,2,0.8
29,24,13.07638,NA,2,0.8
29,25,14.41186,NA,2,0.8
29,26,17.52341,NA,2,0.8
29,27,16.96019,NA,2,0.8
29,28,14.60442,NA,2,0.8
29,29,13.40448,NA,2,0.8
29,30,14.97208,NA,2,0.8
29,31,13.64769,NA,2,0.8
29,32,12.99251,NA,2,0.8
29,33,14.25111,NA,2,0.8
29,34,15.29737,NA,2,0.8
29,35,15.64425,NA,2,0.8
29,36,14.80479,NA,2,0.8
29,37,13.90772,NA,2,0.8
29,38,12.29534,NA,2,0.8
29,39,12.47546,NA,2,0.8
29,40,12.00243,NA,2,0.8
29,41,11.89807,NA,2,0.8
29,42,11.43794,NA,2,0.8
29,43,11.34915,NA,2,0.8
29,44,11.95044,NA,2,0.8
29,45,14.32386,NA,2,0.8
29,46,17.36397,NA,2,0.8
29,47,15.9196,NA,2,0.8
29,48,14.97386,NA,2,0.8
29,49,15.2474,NA,2,0.8
29,50,13.99446,NA,2,0.8
29,51,13.17101,NA,2,0.8
29,52,12.96329,NA,2,0.8
29,53,13.73897,NA,2,0.8
29,54,13.02597,NA,2,0.8
29,55,13.2979,NA,2,0.8
29,56,15.41889,NA,2,0.8
29,57,16.55716,NA,2,0.8
29,58,14.91022,NA,2,0.8
29,59,13.6211,NA,2,0.8
29,60,13.41371,NA,2,0.8
29,61,13.43385,NA,2,0.8
29,62,12.92403,NA,2,0.8
29,63,12.72618,NA,2,0.8
29,64,12.80756,NA,2,0.8
29,65,13.29829,NA,2,0.8
29,66,13.36193,NA,2,0.8
29,67,12.92853,NA,2,0.8
29,68,13.09169,NA,2,0.8
29,69,12.87815,NA,2,0.8
29,70,12.71874,NA,2,0.8
29,71,12.437,NA,2,0.8
29,72,12.8342,NA,2,0.8
29,73,12.90021,NA,2,0.8
29,74,13.66175,NA,2,0.8
29,75,14.72824,NA,2,0.8
29,76,15.4487,NA,2,0.8
29,77,15.28568,NA,2,0.8
29,78,13.85006,NA,2,0.8
29,79,13.19423,NA,2,0.8
29,80,12.66629,NA,2,0.8
29,81,12.52553,NA,2,0.8
29,82,12.69137,NA,2,0.8
29,83,12.75892,NA,2,0.8
29,84,13.37106,NA,2,0.8
29,85,13.72891,NA,2,0.8
29,86,13.07399,NA,2,0.8
29,87,12.59988,NA,2,0.8
29,88,12.01428,NA,2,0.8
29,89,12.35916,NA,2,0.8
29,90,12.80086,NA,2,0.8
29,91,12.78275,NA,2,0.8
29,92,13.86784,NA,2,0.8
29,93,14.29952,NA,2,0.8
29,94,13.54289,NA,2,0.8
29,95,13.02499,NA,2,0.8
29,96,12.84322,NA,2,0.8
29,97,12.58888,NA,2,0.8
29,98,12.29959,NA,2,0.8
29,99,12.884,NA,2,0.8
29,100,12.78138,NA,2,0.8
29,101,12.72094,NA,2,0.8
29,102,12.83157,NA,2,0.8
29,103,13.52689,NA,2,0.8
29,104,13.04455,NA,2,0.8
29,105,12.42496,NA,2,0.8
29,106,12.43864,NA,2,0.8
29,107,12.23938,NA,2,0.8
29,108,12.22587,NA,2,0.8
29,109,13.97659,NA,2,0.8
29,110,16.72156,NA,2,0.8
29,111,16.91727,NA,2,0.8
29,112,15.56633,NA,2,0.8
29,113,13.9984,NA,2,0.8
29,114,13.07842,NA,2,0.8
29,115,13.09903,NA,2,0.8
29,116,12.79047,NA,2,0.8
29,117,12.82591,NA,2,0.8
29,118,13.12231,NA,2,0.8
29,119,12.53944,NA,2,0.8
